imgurl0,imgurl1,imgurl2,imgurl3,imgurl4,theme0,theme1,theme2,theme3,theme4,word0,word1,word2,word3,word4,theme00,theme01,theme02,theme03,theme04,theme05,theme06,theme07,theme08,theme09,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24,theme25,theme26,theme27,theme28,theme29,theme30,theme31,theme32,theme33,theme34,theme35,theme36,theme37,theme38,theme39,theme40,theme41,theme42,theme43,theme44,theme45,theme46,theme47,theme48,theme49
https://computing.ece.vt.edu/~ayshrv/doodles/D2/55/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/73/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/85/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/24/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/79/0.png,news,"sky,rain,weather",usa,drinks,"spring,animals",television,clouds,border,water,butterfly,news,"trump,gop,news","internet,information","weather,disaster","sports,competition",win,"wedding,love,rings","mythical,beast,majestic,fire","spring,animals","tire,car,key","sky,rain,weather","weather,disaster","cold,white,winter","flying,sky,pilot","vacation,beach,sunny","police,lawyer,criminal",news,old,"automobiles,cars","internet,information",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,drinks,"food,ingredients,dessert",supplements,"cake,cookies,pies,oven","gift,hands,food","pets,babies,family","countries,continents,natural","amusement,parks,movies","bat,stadium,baseball,popcorn","banking,finance,support","spring,animals","dogs,animals",pets,"birds,tropical","pets,babies,family",news,"vacation,beach,sunny","whale,water,large",supplements,watersports
https://computing.ece.vt.edu/~ayshrv/doodles/D2/89/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/12/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/68/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/8/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/60/0.png,watersports,"cake,cookies,pies,oven","racing,mechanics,repair","books,academics,scholastics",pets,canoe,baker,car,study,animals,watersports,"vacation,beach,sunny","amusement,parks,movies","sports,competition","fish,mermaid,sailor",automobile,ocean,"internet,information","dogs,animals","pets,babies,family","cake,cookies,pies,oven","food,ingredients,dessert","candles,recipes,balm","gift,hands,food",decorations,"trump,gop,news","family,children,parents",automobile,"cross,bible,church,heart",drinks,"racing,mechanics,repair","tire,car,key",automobile,"automobiles,cars","sports,competition",broke,"home,decor,furniture","strong,power,brave,courageous","dogs,animals",old,"books,academics,scholastics","difficult,study,read,learning",library,"sports,competition","cross,bible,church,heart","fish,waves,boats",broke,supplements,"nike,sneaker,running","weather,disaster",pets,"pets,babies,family","dogs,animals","spring,animals","playful,cute,cuddly,animal",fantasy,ocean,"fish,waves,boats","cake,cookies,pies,oven","amusement,parks,movies"
https://computing.ece.vt.edu/~ayshrv/doodles/D2/7/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/76/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/94/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/64/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/81/1.png,"birds,tropical","spooky,haunted,halloween",zoo,"playful,cute,cuddly,animal",supplements,parrot,ghosts,panda,cat,tab,"birds,tropical","spring,animals","dogs,animals",ocean,"fish,waves,boats","pastor,jesus,people,steeple","cake,cookies,pies,oven","sky,rain,weather","priest,nun,bishop","trump,gop,news","spooky,haunted,halloween","corpse,undertaker,vampire","glow,big,space,aliens","cartoon,toy,polar","playful,cute,cuddly,animal","home,decor,furniture","bat,stadium,baseball,popcorn",old,supplements,water,zoo,"dogs,animals","amusement,parks,movies","spring,animals","playful,cute,cuddly,animal","pets,babies,family","fish,mermaid,sailor","corpse,undertaker,vampire","countries,continents,natural","trump,gop,news","playful,cute,cuddly,animal","dogs,animals","cartoon,toy,polar",pets,"love,human,small","spring,animals","pets,babies,family","internet,information","home,decor,furniture","mythical,beast,majestic,fire",supplements,drinks,"food,ingredients,dessert","candles,recipes,balm",pets,fantasy,"royalty,structure,magical,historic","pastor,jesus,people,steeple","cross,bible,church,heart","gift,hands,food"
https://computing.ece.vt.edu/~ayshrv/doodles/D2/41/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/77/2.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/85/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/5/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/28/0.png,"gift,hands,food","sports,competition",usa,"bat,stadium,baseball,popcorn","festivals,broadway,emotions",grace,running,wall,baseball,music,"gift,hands,food","food,ingredients,dessert","candles,recipes,balm","cake,cookies,pies,oven","pets,babies,family",pets,broke,"internet,information","strong,power,brave,courageous","automobiles,cars","sports,competition","soccer,worldcup,fifa",watersports,"books,academics,scholastics","bat,stadium,baseball,popcorn","brown,round,edges","vacation,beach,sunny","fish,mermaid,sailor","strong,power,brave,courageous","pollution,dirt,wastage",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,"bat,stadium,baseball,popcorn","players,balls","amusement,parks,movies","sports,competition","soccer,worldcup,fifa","internet,information","home,decor,furniture","wedding,love,rings","trump,gop,news","whale,water,large","festivals,broadway,emotions","music,melody,songs,concerts,singers","amusement,parks,movies","wedding,love,rings","love,human,small","fish,waves,boats",fruit,"cake,cookies,pies,oven","scare,fearful,silent,afraid",news
https://computing.ece.vt.edu/~ayshrv/doodles/D2/34/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/18/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/52/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/40/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/43/0.png,"food,ingredients,dessert","corpse,undertaker,vampire","music,melody,songs,concerts,singers",garden,healthcare,eat,cemetery,guitar,vegetables,sick,"food,ingredients,dessert","cake,cookies,pies,oven","candles,recipes,balm","gift,hands,food",drinks,automobile,pets,"scare,fearful,silent,afraid","royalty,structure,magical,historic","cartoon,toy,polar","corpse,undertaker,vampire","fish,mermaid,sailor","spooky,haunted,halloween","priest,nun,bishop","pastor,jesus,people,steeple","cartoon,toy,polar","birds,tropical","royalty,structure,magical,historic",news,healthcare,"music,melody,songs,concerts,singers","festivals,broadway,emotions","wedding,love,rings","candles,recipes,balm","amusement,parks,movies","home,decor,furniture","sports,competition","tire,car,key",garden,"plant,flower,petals,thorn,stem",garden,"plant,flower,petals,thorn,stem","nature,plants","home,decor,furniture",decorations,"strong,power,brave,courageous","brown,round,edges","royalty,structure,magical,historic","flying,sky,pilot","priest,nun,bishop",healthcare,"banking,finance,support",technology,"trump,gop,news","internet,information","love,human,small","mythical,beast,majestic,fire",news,"plant,flower,petals,thorn,stem","gift,hands,food"
https://computing.ece.vt.edu/~ayshrv/doodles/D2/83/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/44/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/77/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/63/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/50/0.png,technology,decorations,"sports,competition","players,balls","magic,power,mystery",harddrive,christmas,basketball,sports,wizard,technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert",decorations,"home,decor,furniture",garden,"candles,recipes,balm","cake,cookies,pies,oven","difficult,study,read,learning","sports,competition","pollution,dirt,wastage","strong,power,brave,courageous","mythical,beast,majestic,fire","sports,competition","soccer,worldcup,fifa",watersports,"books,academics,scholastics","bat,stadium,baseball,popcorn","brown,round,edges","vacation,beach,sunny","fish,mermaid,sailor","strong,power,brave,courageous","pollution,dirt,wastage","players,balls","bat,stadium,baseball,popcorn","sports,competition","brown,round,edges","soccer,worldcup,fifa","automobiles,cars","strong,power,brave,courageous","vehicle,driving,passenger,road,signs",supplements,"fish,waves,boats","magic,power,mystery","mythical,beast,majestic,fire","royalty,structure,magical,historic","glow,big,space,aliens","spooky,haunted,halloween",zoo,"music,melody,songs,concerts,singers","dogs,animals","love,human,small",watersports
https://computing.ece.vt.edu/~ayshrv/doodles/D2/72/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/33/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/32/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/14/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/88/0.png,"secretary,boss","food,ingredients,dessert","food,ingredients,dessert","cartoon,toy,polar",water,office,icecream,pizza,bear,ocean,"secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo,"food,ingredients,dessert","cake,cookies,pies,oven","candles,recipes,balm","gift,hands,food",drinks,automobile,pets,"scare,fearful,silent,afraid","royalty,structure,magical,historic","cartoon,toy,polar","food,ingredients,dessert","cake,cookies,pies,oven","candles,recipes,balm","gift,hands,food",drinks,automobile,pets,"scare,fearful,silent,afraid","royalty,structure,magical,historic","cartoon,toy,polar","cartoon,toy,polar","playful,cute,cuddly,animal","glow,big,space,aliens","fish,mermaid,sailor","spooky,haunted,halloween","brown,round,edges","internet,information","tire,car,key","police,lawyer,criminal",win,water,"whale,water,large",ocean,"pollution,dirt,wastage","sky,rain,weather","love,human,small","sports,competition","countries,continents,natural","flying,sky,pilot",pets
https://computing.ece.vt.edu/~ayshrv/doodles/D2/77/3.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/54/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/26/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/25/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/90/0.png,"sports,competition","nature,plants","family,children,parents","vehicle,driving,passenger,road,signs","weather,disaster",soccer,tree,people,car,hurricane,"sports,competition","soccer,worldcup,fifa",watersports,"books,academics,scholastics","bat,stadium,baseball,popcorn","brown,round,edges","vacation,beach,sunny","fish,mermaid,sailor","strong,power,brave,courageous","pollution,dirt,wastage","nature,plants","plant,flower,petals,thorn,stem",garden,"spring,animals","birds,tropical","magic,power,mystery","soccer,worldcup,fifa","gift,hands,food",decorations,"strong,power,brave,courageous","family,children,parents","pets,babies,family",pets,"dogs,animals","wedding,love,rings",gambling,"playful,cute,cuddly,animal","spooky,haunted,halloween","spring,animals",fruit,"vehicle,driving,passenger,road,signs","tire,car,key","automobiles,cars",automobile,"flying,sky,pilot",technology,"royalty,structure,magical,historic","vacation,beach,sunny","trump,gop,news","banking,finance,support","weather,disaster","sky,rain,weather","cold,white,winter","birds,tropical",news,water,"priest,nun,bishop","corpse,undertaker,vampire","music,melody,songs,concerts,singers","players,balls"
https://computing.ece.vt.edu/~ayshrv/doodles/D2/44/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/82/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/82/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/6/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/29/0.png,decorations,technology,technology,"birds,tropical","fish,mermaid,sailor",tree,future,computer,fly,water,decorations,"home,decor,furniture",garden,"candles,recipes,balm","cake,cookies,pies,oven","difficult,study,read,learning","sports,competition","pollution,dirt,wastage","strong,power,brave,courageous","mythical,beast,majestic,fire",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert","birds,tropical","spring,animals","dogs,animals",ocean,"fish,waves,boats","pastor,jesus,people,steeple","cake,cookies,pies,oven","sky,rain,weather","priest,nun,bishop","trump,gop,news","fish,mermaid,sailor","fish,waves,boats","whale,water,large",ocean,"corpse,undertaker,vampire",library,"home,decor,furniture","love,human,small","playful,cute,cuddly,animal","secretary,boss"
https://computing.ece.vt.edu/~ayshrv/doodles/D2/48/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/11/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/2/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/67/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D2/23/0.png,library,"brown,round,edges",automobile,"priest,nun,bishop","trump,gop,news",book,football,truck,church,politics,library,"amusement,parks,movies","books,academics,scholastics",zoo,garden,"fish,waves,boats","secretary,boss","wedding,love,rings","banking,finance,support","festivals,broadway,emotions","brown,round,edges","cold,white,winter","plant,flower,petals,thorn,stem","glow,big,space,aliens","players,balls",healthcare,"internet,information","racing,mechanics,repair","home,decor,furniture",decorations,automobile,"automobiles,cars","vehicle,driving,passenger,road,signs","tire,car,key","racing,mechanics,repair","sky,rain,weather","priest,nun,bishop","wedding,love,rings","pets,babies,family","trump,gop,news","priest,nun,bishop","pastor,jesus,people,steeple","cross,bible,church,heart","corpse,undertaker,vampire","fish,mermaid,sailor","countries,continents,natural",water,fantasy,"internet,information","difficult,study,read,learning","trump,gop,news",news,usa,"banking,finance,support",healthcare,"bat,stadium,baseball,popcorn","family,children,parents","spring,animals",gambling,"pastor,jesus,people,steeple"
