imgurl0,imgurl1,imgurl2,imgurl3,imgurl4,theme0,theme1,theme2,theme3,theme4,word0,word1,word2,word3,word4,theme00,theme01,theme02,theme03,theme04,theme05,theme06,theme07,theme08,theme09,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24,theme25,theme26,theme27,theme28,theme29,theme30,theme31,theme32,theme33,theme34,theme35,theme36,theme37,theme38,theme39,theme40,theme41,theme42,theme43,theme44,theme45,theme46,theme47,theme48,theme49
https://computing.ece.vt.edu/~ayshrv/doodles/D1/46/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/78/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/48/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/12/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/11/0.png,"home,decor,furniture","sports,competition",library,"cake,cookies,pies,oven","brown,round,edges",chair,trophy,book,baker,football,"home,decor,furniture",decorations,cookware,garden,"gift,hands,food","spooky,haunted,halloween","candles,recipes,balm","pastor,jesus,people,steeple","sports,competition","soccer,worldcup,fifa","sports,competition","soccer,worldcup,fifa",watersports,"books,academics,scholastics","bat,stadium,baseball,popcorn","brown,round,edges","vacation,beach,sunny","fish,mermaid,sailor","strong,power,brave,courageous","pollution,dirt,wastage",library,"amusement,parks,movies","books,academics,scholastics",zoo,garden,"fish,waves,boats","secretary,boss","wedding,love,rings","banking,finance,support","festivals,broadway,emotions","cake,cookies,pies,oven","food,ingredients,dessert","candles,recipes,balm","gift,hands,food",decorations,"trump,gop,news","family,children,parents",automobile,"cross,bible,church,heart",drinks,"brown,round,edges","cold,white,winter","plant,flower,petals,thorn,stem","glow,big,space,aliens","players,balls",healthcare,"internet,information","racing,mechanics,repair","home,decor,furniture",decorations
https://computing.ece.vt.edu/~ayshrv/doodles/D1/92/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/47/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/83/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/88/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/37/0.png,"whale,water,large","internet,information",technology,water,fruit,beluga,computer,harddrive,ocean,apple,"whale,water,large",water,"fish,mermaid,sailor","fish,waves,boats",ocean,"glow,big,space,aliens","brown,round,edges","internet,information","cake,cookies,pies,oven",gambling,"internet,information",technology,news,"difficult,study,read,learning","banking,finance,support",healthcare,"scare,fearful,silent,afraid","sky,rain,weather","cold,white,winter","pets,babies,family",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert",water,"whale,water,large",ocean,"pollution,dirt,wastage","sky,rain,weather","love,human,small","sports,competition","countries,continents,natural","flying,sky,pilot",pets,fruit,"food,ingredients,dessert","plant,flower,petals,thorn,stem","cake,cookies,pies,oven",garden,supplements,win,"gift,hands,food",ocean,"internet,information"
https://computing.ece.vt.edu/~ayshrv/doodles/D1/9/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/19/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/32/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/2/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/38/0.png,"dogs,animals","countries,continents,natural","food,ingredients,dessert",automobile,gambling,pitbull,world,pizza,truck,casino,"dogs,animals",pets,"spring,animals","pets,babies,family","playful,cute,cuddly,animal","secretary,boss","weather,disaster","pastor,jesus,people,steeple","tire,car,key","priest,nun,bishop","countries,continents,natural","nature,plants","birds,tropical",ocean,"love,human,small",fruit,"soccer,worldcup,fifa","books,academics,scholastics","music,melody,songs,concerts,singers","internet,information","food,ingredients,dessert","cake,cookies,pies,oven","candles,recipes,balm","gift,hands,food",drinks,automobile,pets,"scare,fearful,silent,afraid","royalty,structure,magical,historic","cartoon,toy,polar",automobile,"automobiles,cars","vehicle,driving,passenger,road,signs","tire,car,key","racing,mechanics,repair","sky,rain,weather","priest,nun,bishop","wedding,love,rings","pets,babies,family","trump,gop,news",gambling,"sports,competition","amusement,parks,movies","banking,finance,support",fantasy,"gift,hands,food","playful,cute,cuddly,animal",win,"food,ingredients,dessert","corpse,undertaker,vampire"
https://computing.ece.vt.edu/~ayshrv/doodles/D1/30/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/81/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/71/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/15/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/18/0.png,"fish,waves,boats",supplements,"scare,fearful,silent,afraid","cold,white,winter","corpse,undertaker,vampire",ocean,caplet,coward,snow,cemetery,"fish,waves,boats","fish,mermaid,sailor","whale,water,large",ocean,"birds,tropical","bat,stadium,baseball,popcorn","banking,finance,support",fruit,"vehicle,driving,passenger,road,signs","festivals,broadway,emotions",supplements,drinks,"food,ingredients,dessert","candles,recipes,balm",pets,fantasy,"royalty,structure,magical,historic","pastor,jesus,people,steeple","cross,bible,church,heart","gift,hands,food","scare,fearful,silent,afraid","strong,power,brave,courageous","love,human,small","spooky,haunted,halloween","magic,power,mystery","flying,sky,pilot","priest,nun,bishop","sports,competition","difficult,study,read,learning","music,melody,songs,concerts,singers","cold,white,winter","sky,rain,weather","spring,animals","vacation,beach,sunny","weather,disaster",news,"nike,sneaker,running","difficult,study,read,learning","dogs,animals","pollution,dirt,wastage","corpse,undertaker,vampire","fish,mermaid,sailor","spooky,haunted,halloween","priest,nun,bishop","pastor,jesus,people,steeple","cartoon,toy,polar","birds,tropical","royalty,structure,magical,historic",news,healthcare
https://computing.ece.vt.edu/~ayshrv/doodles/D1/26/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/45/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/64/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/40/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/13/0.png,"family,children,parents","home,decor,furniture","playful,cute,cuddly,animal",garden,"candles,recipes,balm",people,curtains,cat,vegetables,apple,"family,children,parents","pets,babies,family",pets,"dogs,animals","wedding,love,rings",gambling,"playful,cute,cuddly,animal","spooky,haunted,halloween","spring,animals",fruit,"home,decor,furniture",decorations,cookware,garden,"gift,hands,food","spooky,haunted,halloween","candles,recipes,balm","pastor,jesus,people,steeple","sports,competition","soccer,worldcup,fifa","playful,cute,cuddly,animal","dogs,animals","cartoon,toy,polar",pets,"love,human,small","spring,animals","pets,babies,family","internet,information","home,decor,furniture","mythical,beast,majestic,fire",garden,"plant,flower,petals,thorn,stem","nature,plants","home,decor,furniture",decorations,"strong,power,brave,courageous","brown,round,edges","royalty,structure,magical,historic","flying,sky,pilot","priest,nun,bishop","candles,recipes,balm","cake,cookies,pies,oven","food,ingredients,dessert","gift,hands,food",decorations,"police,lawyer,criminal","players,balls","pets,babies,family","royalty,structure,magical,historic","wedding,love,rings"
https://computing.ece.vt.edu/~ayshrv/doodles/D1/93/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/52/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/80/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/5/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/41/0.png,win,"music,melody,songs,concerts,singers","strong,power,brave,courageous","bat,stadium,baseball,popcorn","gift,hands,food",lottery,guitar,hero,baseball,grace,win,"brown,round,edges","strong,power,brave,courageous","players,balls","sports,competition","priest,nun,bishop","internet,information","nature,plants",fantasy,"trump,gop,news","music,melody,songs,concerts,singers","festivals,broadway,emotions","wedding,love,rings","candles,recipes,balm","amusement,parks,movies","home,decor,furniture","sports,competition","tire,car,key",garden,"plant,flower,petals,thorn,stem","strong,power,brave,courageous","scare,fearful,silent,afraid","love,human,small","magic,power,mystery","mythical,beast,majestic,fire","trump,gop,news","countries,continents,natural","gift,hands,food",old,"books,academics,scholastics","bat,stadium,baseball,popcorn","players,balls","amusement,parks,movies","sports,competition","soccer,worldcup,fifa","internet,information","home,decor,furniture","wedding,love,rings","trump,gop,news","whale,water,large","gift,hands,food","food,ingredients,dessert","candles,recipes,balm","cake,cookies,pies,oven","pets,babies,family",pets,broke,"internet,information","strong,power,brave,courageous","automobiles,cars"
https://computing.ece.vt.edu/~ayshrv/doodles/D1/61/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/59/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/67/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/77/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/1/0.png,"pets,babies,family","pastor,jesus,people,steeple","priest,nun,bishop","sports,competition","dogs,animals",dog,church,church,basketball,cat,"pets,babies,family",pets,"family,children,parents","dogs,animals","spring,animals",healthcare,ocean,"mythical,beast,majestic,fire",supplements,"fish,waves,boats","pastor,jesus,people,steeple","cross,bible,church,heart","priest,nun,bishop","wedding,love,rings","corpse,undertaker,vampire","nature,plants","soccer,worldcup,fifa","birds,tropical","cake,cookies,pies,oven","vehicle,driving,passenger,road,signs","priest,nun,bishop","pastor,jesus,people,steeple","cross,bible,church,heart","corpse,undertaker,vampire","fish,mermaid,sailor","countries,continents,natural",water,fantasy,"internet,information","difficult,study,read,learning","sports,competition","soccer,worldcup,fifa",watersports,"books,academics,scholastics","bat,stadium,baseball,popcorn","brown,round,edges","vacation,beach,sunny","fish,mermaid,sailor","strong,power,brave,courageous","pollution,dirt,wastage","dogs,animals",pets,"spring,animals","pets,babies,family","playful,cute,cuddly,animal","secretary,boss","weather,disaster","pastor,jesus,people,steeple","tire,car,key","priest,nun,bishop"
https://computing.ece.vt.edu/~ayshrv/doodles/D1/84/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/70/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/91/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/89/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/72/0.png,"tire,car,key","royalty,structure,magical,historic","wedding,love,rings",watersports,"secretary,boss",driving,castle,marriage,canoe,office,"tire,car,key","vehicle,driving,passenger,road,signs",automobile,"automobiles,cars","racing,mechanics,repair","home,decor,furniture",cookware,"forest,tree,mountain","trump,gop,news","weather,disaster","royalty,structure,magical,historic","mythical,beast,majestic,fire","magic,power,mystery","spooky,haunted,halloween","love,human,small","pets,babies,family",usa,"brown,round,edges","corpse,undertaker,vampire","sports,competition","wedding,love,rings","love,human,small","festivals,broadway,emotions",decorations,"cross,bible,church,heart","spring,animals",watersports,"flying,sky,pilot","amusement,parks,movies",automobile,watersports,"vacation,beach,sunny","amusement,parks,movies","sports,competition","fish,mermaid,sailor",automobile,ocean,"internet,information","dogs,animals","pets,babies,family","secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo
https://computing.ece.vt.edu/~ayshrv/doodles/D1/36/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/62/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/24/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/81/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/82/2.png,fruit,"plant,flower,petals,thorn,stem",drinks,supplements,technology,apple,rose,water,tab,phone,fruit,"food,ingredients,dessert","plant,flower,petals,thorn,stem","cake,cookies,pies,oven",garden,supplements,win,"gift,hands,food",ocean,"internet,information","plant,flower,petals,thorn,stem",garden,"nature,plants",fruit,"forest,tree,mountain","cross,bible,church,heart","family,children,parents","internet,information","nike,sneaker,running","players,balls",drinks,"food,ingredients,dessert",supplements,"cake,cookies,pies,oven","gift,hands,food","pets,babies,family","countries,continents,natural","amusement,parks,movies","bat,stadium,baseball,popcorn","banking,finance,support",supplements,drinks,"food,ingredients,dessert","candles,recipes,balm",pets,fantasy,"royalty,structure,magical,historic","pastor,jesus,people,steeple","cross,bible,church,heart","gift,hands,food",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert"
https://computing.ece.vt.edu/~ayshrv/doodles/D1/51/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/90/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/82/1.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/20/0.png,https://computing.ece.vt.edu/~ayshrv/doodles/D1/7/0.png,"music,melody,songs,concerts,singers","weather,disaster",technology,"cross,bible,church,heart","birds,tropical",microphone,hurricane,future,jesus,parrot,"music,melody,songs,concerts,singers","festivals,broadway,emotions","wedding,love,rings","candles,recipes,balm","amusement,parks,movies","home,decor,furniture","sports,competition","tire,car,key",garden,"plant,flower,petals,thorn,stem","weather,disaster","sky,rain,weather","cold,white,winter","birds,tropical",news,water,"priest,nun,bishop","corpse,undertaker,vampire","music,melody,songs,concerts,singers","players,balls",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert","cross,bible,church,heart","pastor,jesus,people,steeple","priest,nun,bishop","wedding,love,rings","love,human,small","secretary,boss","music,melody,songs,concerts,singers",usa,"gift,hands,food","weather,disaster","birds,tropical","spring,animals","dogs,animals",ocean,"fish,waves,boats","pastor,jesus,people,steeple","cake,cookies,pies,oven","sky,rain,weather","priest,nun,bishop","trump,gop,news"
