imgurl0,imgurl1,imgurl2,imgurl3,imgurl4,theme0,theme1,theme2,theme3,theme4,word0,word1,word2,word3,word4,theme00,theme01,theme02,theme03,theme04,theme05,theme06,theme07,theme08,theme09,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24,theme25,theme26,theme27,theme28,theme29,theme30,theme31,theme32,theme33,theme34,theme35,theme36,theme37,theme38,theme39,theme40,theme41,theme42,theme43,theme44,theme45,theme46,theme47,theme48,theme49
https://purvaten.github.io/doodles/D4/20/2.png,https://purvaten.github.io/doodles/D4/1/4.png,https://purvaten.github.io/doodles/D4/2/13.png,https://purvaten.github.io/doodles/D4/19/5.png,https://purvaten.github.io/doodles/D4/20/16.png,usa,"banking,finance,support",broke,technology,usa,baby,puppy,vegetables,sports,tree,usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,"banking,finance,support",healthcare,gambling,"trump,gop,news","internet,information",automobile,"cross,bible,church,heart","secretary,boss",win,"sports,competition",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets
https://purvaten.github.io/doodles/D4/15/0.png,https://purvaten.github.io/doodles/D4/20/11.png,https://purvaten.github.io/doodles/D4/12/2.png,https://purvaten.github.io/doodles/D4/15/6.png,https://purvaten.github.io/doodles/D4/19/4.png,"secretary,boss",usa,old,"secretary,boss",technology,beluga,ocean,caplet,rockstar,money,"secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo,usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,old,"family,children,parents","corpse,undertaker,vampire","fish,mermaid,sailor","police,lawyer,criminal","nike,sneaker,running",fantasy,"difficult,study,read,learning","pastor,jesus,people,steeple","festivals,broadway,emotions","secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo,technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert"
https://purvaten.github.io/doodles/D4/20/10.png,https://purvaten.github.io/doodles/D4/4/1.png,https://purvaten.github.io/doodles/D4/20/17.png,https://purvaten.github.io/doodles/D4/9/0.png,https://purvaten.github.io/doodles/D4/2/0.png,usa,"cold,white,winter",usa,library,broke,lottery,sick,wizard,hero,animals,usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,"cold,white,winter","sky,rain,weather","spring,animals","vacation,beach,sunny","weather,disaster",news,"nike,sneaker,running","difficult,study,read,learning","dogs,animals","pollution,dirt,wastage",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,library,"amusement,parks,movies","books,academics,scholastics",zoo,garden,"fish,waves,boats","secretary,boss","wedding,love,rings","banking,finance,support","festivals,broadway,emotions",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs"
https://purvaten.github.io/doodles/D4/12/0.png,https://purvaten.github.io/doodles/D4/4/0.png,https://purvaten.github.io/doodles/D4/16/0.png,https://purvaten.github.io/doodles/D4/2/9.png,https://purvaten.github.io/doodles/D4/23/0.png,old,"cold,white,winter","sports,competition",broke,zoo,border,money,church,moon,pie,old,"family,children,parents","corpse,undertaker,vampire","fish,mermaid,sailor","police,lawyer,criminal","nike,sneaker,running",fantasy,"difficult,study,read,learning","pastor,jesus,people,steeple","festivals,broadway,emotions","cold,white,winter","sky,rain,weather","spring,animals","vacation,beach,sunny","weather,disaster",news,"nike,sneaker,running","difficult,study,read,learning","dogs,animals","pollution,dirt,wastage","sports,competition","soccer,worldcup,fifa",watersports,"books,academics,scholastics","bat,stadium,baseball,popcorn","brown,round,edges","vacation,beach,sunny","fish,mermaid,sailor","strong,power,brave,courageous","pollution,dirt,wastage",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs",zoo,"dogs,animals","amusement,parks,movies","spring,animals","playful,cute,cuddly,animal","pets,babies,family","fish,mermaid,sailor","corpse,undertaker,vampire","countries,continents,natural","trump,gop,news"
https://purvaten.github.io/doodles/D4/23/1.png,https://purvaten.github.io/doodles/D4/14/2.png,https://purvaten.github.io/doodles/D4/15/3.png,https://purvaten.github.io/doodles/D4/11/0.png,https://purvaten.github.io/doodles/D4/15/1.png,zoo,"priest,nun,bishop","secretary,boss",ocean,"secretary,boss",tin,running,microphone,apple,castle,zoo,"dogs,animals","amusement,parks,movies","spring,animals","playful,cute,cuddly,animal","pets,babies,family","fish,mermaid,sailor","corpse,undertaker,vampire","countries,continents,natural","trump,gop,news","priest,nun,bishop","pastor,jesus,people,steeple","cross,bible,church,heart","corpse,undertaker,vampire","fish,mermaid,sailor","countries,continents,natural",water,fantasy,"internet,information","difficult,study,read,learning","secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo,ocean,"whale,water,large","fish,waves,boats",water,"birds,tropical","candles,recipes,balm",fantasy,"nature,plants",supplements,"trump,gop,news","secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo
https://purvaten.github.io/doodles/D4/5/3.png,https://purvaten.github.io/doodles/D4/6/0.png,https://purvaten.github.io/doodles/D4/7/0.png,https://purvaten.github.io/doodles/D4/14/0.png,https://purvaten.github.io/doodles/D4/19/1.png,cookware,drinks,healthcare,"priest,nun,bishop",technology,coward,car,cat,ball,elf,cookware,"home,decor,furniture","food,ingredients,dessert","candles,recipes,balm","cake,cookies,pies,oven","weather,disaster","fish,waves,boats","racing,mechanics,repair",gambling,"banking,finance,support",drinks,"food,ingredients,dessert",supplements,"cake,cookies,pies,oven","gift,hands,food","pets,babies,family","countries,continents,natural","amusement,parks,movies","bat,stadium,baseball,popcorn","banking,finance,support",healthcare,"banking,finance,support",technology,"trump,gop,news","internet,information","love,human,small","mythical,beast,majestic,fire",news,"plant,flower,petals,thorn,stem","gift,hands,food","priest,nun,bishop","pastor,jesus,people,steeple","cross,bible,church,heart","corpse,undertaker,vampire","fish,mermaid,sailor","countries,continents,natural",water,fantasy,"internet,information","difficult,study,read,learning",technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert"
https://purvaten.github.io/doodles/D4/1/5.png,https://purvaten.github.io/doodles/D4/20/12.png,https://purvaten.github.io/doodles/D4/19/6.png,https://purvaten.github.io/doodles/D4/18/1.png,https://purvaten.github.io/doodles/D4/20/4.png,"banking,finance,support",usa,technology,supplements,usa,snow,panda,summer,clouds,butterfly,"banking,finance,support",healthcare,gambling,"trump,gop,news","internet,information",automobile,"cross,bible,church,heart","secretary,boss",win,"sports,competition",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert",supplements,drinks,"food,ingredients,dessert","candles,recipes,balm",pets,fantasy,"royalty,structure,magical,historic","pastor,jesus,people,steeple","cross,bible,church,heart","gift,hands,food",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets
https://purvaten.github.io/doodles/D4/2/6.png,https://purvaten.github.io/doodles/D4/2/8.png,https://purvaten.github.io/doodles/D4/0/0.png,https://purvaten.github.io/doodles/D4/20/1.png,https://purvaten.github.io/doodles/D4/1/3.png,broke,broke,automobile,usa,"banking,finance,support",future,hurricane,football,apple,pitbull,broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs",automobile,"automobiles,cars","vehicle,driving,passenger,road,signs","tire,car,key","racing,mechanics,repair","sky,rain,weather","priest,nun,bishop","wedding,love,rings","pets,babies,family","trump,gop,news",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,"banking,finance,support",healthcare,gambling,"trump,gop,news","internet,information",automobile,"cross,bible,church,heart","secretary,boss",win,"sports,competition"
https://purvaten.github.io/doodles/D4/3/1.png,https://purvaten.github.io/doodles/D4/19/3.png,https://purvaten.github.io/doodles/D4/2/11.png,https://purvaten.github.io/doodles/D4/20/3.png,https://purvaten.github.io/doodles/D4/18/5.png,"brown,round,edges",technology,broke,usa,supplements,truck,marriage,phone,baseball,rose,"brown,round,edges","cold,white,winter","plant,flower,petals,thorn,stem","glow,big,space,aliens","players,balls",healthcare,"internet,information","racing,mechanics,repair","home,decor,furniture",decorations,technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets,supplements,drinks,"food,ingredients,dessert","candles,recipes,balm",pets,fantasy,"royalty,structure,magical,historic","pastor,jesus,people,steeple","cross,bible,church,heart","gift,hands,food"
https://purvaten.github.io/doodles/D4/19/0.png,https://purvaten.github.io/doodles/D4/17/1.png,https://purvaten.github.io/doodles/D4/5/2.png,https://purvaten.github.io/doodles/D4/5/4.png,https://purvaten.github.io/doodles/D4/2/5.png,technology,"strong,power,brave,courageous",cookware,cookware,broke,church,chair,casino,pele,environment,technology,"internet,information",healthcare,"automobiles,cars",automobile,"police,lawyer,criminal","players,balls","pastor,jesus,people,steeple",decorations,"food,ingredients,dessert","strong,power,brave,courageous","scare,fearful,silent,afraid","love,human,small","magic,power,mystery","mythical,beast,majestic,fire","trump,gop,news","countries,continents,natural","gift,hands,food",old,"books,academics,scholastics",cookware,"home,decor,furniture","food,ingredients,dessert","candles,recipes,balm","cake,cookies,pies,oven","weather,disaster","fish,waves,boats","racing,mechanics,repair",gambling,"banking,finance,support",cookware,"home,decor,furniture","food,ingredients,dessert","candles,recipes,balm","cake,cookies,pies,oven","weather,disaster","fish,waves,boats","racing,mechanics,repair",gambling,"banking,finance,support",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs"
https://purvaten.github.io/doodles/D4/2/12.png,https://purvaten.github.io/doodles/D4/2/14.png,https://purvaten.github.io/doodles/D4/15/5.png,https://purvaten.github.io/doodles/D4/10/0.png,https://purvaten.github.io/doodles/D4/20/9.png,broke,broke,"secretary,boss",news,usa,tree,world,ocean,baker,law,broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs",broke,old,"wedding,love,rings","scare,fearful,silent,afraid","racing,mechanics,repair","whale,water,large",garden,"mythical,beast,majestic,fire","gift,hands,food","vehicle,driving,passenger,road,signs","secretary,boss","police,lawyer,criminal","priest,nun,bishop","banking,finance,support","corpse,undertaker,vampire","spring,animals",win,"family,children,parents",news,zoo,news,"trump,gop,news","internet,information","weather,disaster","sports,competition",win,"wedding,love,rings","mythical,beast,majestic,fire","spring,animals","tire,car,key",usa,"soccer,worldcup,fifa","trump,gop,news","nike,sneaker,running","countries,continents,natural","strong,power,brave,courageous","home,decor,furniture","bat,stadium,baseball,popcorn","family,children,parents",pets
